354,3,13,16,24,26,29,42
353,1,11,14,15,19,38,10
352,11,18,21,26,36,45,16
351,1,3,15,22,35,44,10
350,12,14,15,18,19,44,10
349,2,10,13,22,31,44,15
348,1,7,11,16,41,45,4
347,1,4,13,22,23,28,45
346,7,15,19,21,34,44,10
345,1,11,14,15,19,38,10
344,3,4,16,17,19,31,1
343,10,15,18,21,34,41,43
342,1,10,13,22,31,44,15
341,7,11,15,24,35,44,20
340,5,11,14,30,33,38,24
339,1,7,11,16,41,45,4
338,7,9,12,14,23,28,17
337,1,3,15,22,35,44,10
336,1,10,28,42,43,45,39
335,2,11,18,25,35,44,10
334,1,10,13,22,31,44,15
333,3,4,6,10,28,30,37
332,11,18,21,26,36,45,16
331,1,10,13,22,31,44,15
330,2,10,13,22,31,44,15
329,1,10,28,42,43,45,39
328,1,11,14,15,19,38,10
327,1,10,13,22,31,44,15
326,1,11,14,15,19,38,10
325,7,9,12,14,23,28,17
324,1,7,11,16,41,45,4
323,1,3,15,22,35,44,10
322,11,18,21,26,36,45,16
321,1,10,28,42,43,45,39
320,1,10,13,22,31,44,15
319,1,11,14,15,19,38,10
318,1,10,28,42,43,45,39
317,1,11,14,15,19,38,10
316,1,10,13,22,31,44,15
315,1,7,11,16,41,45,4
314,1,10,13,22,31,44,15
313,1,10,28,42,43,45,39
312,1,11,14,15,19,38,10
311,1,10,13,22,31,44,15
310,1,10,28,42,43,45,39
309,1,11,14,15,19,38,10
308,1,10,13,22,31,44,15
307,1,7,11,16,41,45,4
306,1,10,13,22,31,44,15
305,1,10,28,42,43,45,39
304,1,11,14,15,19,38,10
303,1,10,13,22,31,44,15
302,1,10,28,42,43,45,39
301,1,11,14,15,19,38,10
300,1,10,13,22,31,44,15
299,1,7,11,16,41,45,4
298,1,10,13,22,31,44,15
297,1,10,28,42,43,45,39
296,1,11,14,15,19,38,10
295,1,10,13,22,31,44,15
294,1,10,28,42,43,45,39
293,1,11,14,15,19,38,10
292,1,10,13,22,31,44,15
291,1,7,11,16,41,45,4
290,1,10,13,22,31,44,15
289,1,10,28,42,43,45,39
288,1,11,14,15,19,38,10
287,1,10,13,22,31,44,15
286,1,10,28,42,43,45,39
285,1,11,14,15,19,38,10
284,1,10,13,22,31,44,15
283,1,7,11,16,41,45,4
282,1,10,13,22,31,44,15
281,1,10,28,42,43,45,39
280,1,11,14,15,19,38,10
279,1,10,13,22,31,44,15
278,1,10,28,42,43,45,39
277,1,11,14,15,19,38,10
276,1,10,13,22,31,44,15
275,1,7,11,16,41,45,4
274,1,10,13,22,31,44,15
273,1,10,28,42,43,45,39
272,1,11,14,15,19,38,10
271,1,10,13,22,31,44,15
270,1,10,28,42,43,45,39
269,1,11,14,15,19,38,10
268,1,10,13,22,31,44,15
267,1,7,11,16,41,45,4
266,1,10,13,22,31,44,15
265,1,10,28,42,43,45,39
264,1,11,14,15,19,38,10
263,1,10,13,22,31,44,15
262,1,10,28,42,43,45,39
261,1,11,14,15,19,38,10
260,1,10,13,22,31,44,15
259,1,7,11,16,41,45,4
258,1,10,13,22,31,44,15
257,1,10,28,42,43,45,39
256,1,11,14,15,19,38,10
255,1,10,13,22,31,44,15
254,1,10,28,42,43,45,39
253,1,11,14,15,19,38,10
252,1,10,13,22,31,44,15
251,1,7,11,16,41,45,4
250,1,10,13,22,31,44,15
249,1,10,28,42,43,45,39
248,1,11,14,15,19,38,10
247,1,10,13,22,31,44,15
246,1,10,28,42,43,45,39
245,1,11,14,15,19,38,10
244,1,10,13,22,31,44,15
243,1,7,11,16,41,45,4
242,1,10,13,22,31,44,15
241,1,10,28,42,43,45,39
240,1,11,14,15,19,38,10
239,1,10,13,22,31,44,15
238,1,10,28,42,43,45,39
237,1,11,14,15,19,38,10
236,1,10,13,22,31,44,15
235,1,7,11,16,41,45,4
234,1,10,13,22,31,44,15
233,1,10,28,42,43,45,39
232,1,11,14,15,19,38,10
231,1,10,13,22,31,44,15
230,1,10,28,42,43,45,39
229,1,11,14,15,19,38,10
228,1,10,13,22,31,44,15
227,1,7,11,16,41,45,4
226,1,10,13,22,31,44,15
225,1,10,28,42,43,45,39
224,1,11,14,15,19,38,10
223,1,10,13,22,31,44,15
222,1,10,28,42,43,45,39
221,1,11,14,15,19,38,10
220,1,10,13,22,31,44,15
219,1,7,11,16,41,45,4
218,1,10,13,22,31,44,15
217,1,10,28,42,43,45,39
216,1,11,14,15,19,38,10
215,1,10,13,22,31,44,15
214,1,10,28,42,43,45,39
213,1,11,14,15,19,38,10
212,1,10,13,22,31,44,15
211,1,7,11,16,41,45,4
210,1,10,13,22,31,44,15
209,1,10,28,42,43,45,39
208,1,11,14,15,19,38,10
207,1,10,13,22,31,44,15
206,1,10,28,42,43,45,39
205,1,11,14,15,19,38,10
204,1,10,13,22,31,44,15
203,1,7,11,16,41,45,4
202,1,10,13,22,31,44,15
201,1,10,28,42,43,45,39
200,1,11,14,15,19,38,10
199,1,10,13,22,31,44,15
198,1,10,28,42,43,45,39
197,1,11,14,15,19,38,10
196,1,10,13,22,31,44,15
195,1,7,11,16,41,45,4
194,1,10,13,22,31,44,15
193,1,10,28,42,43,45,39
192,1,11,14,15,19,38,10
191,1,10,13,22,31,44,15
190,1,10,28,42,43,45,39
189,1,11,14,15,19,38,10
188,1,10,13,22,31,44,15
187,1,7,11,16,41,45,4
186,1,10,13,22,31,44,15
185,1,10,28,42,43,45,39
184,1,11,14,15,19,38,10
183,1,10,13,22,31,44,15
182,1,10,28,42,43,45,39
181,1,11,14,15,19,38,10
180,1,10,13,22,31,44,15
179,1,7,11,16,41,45,4
178,1,10,13,22,31,44,15
177,1,10,28,42,43,45,39
176,1,11,14,15,19,38,10
175,1,10,13,22,31,44,15
174,1,10,28,42,43,45,39
173,1,11,14,15,19,38,10
172,1,10,13,22,31,44,15
171,1,7,11,16,41,45,4
170,1,10,13,22,31,44,15
169,1,10,28,42,43,45,39
168,1,11,14,15,19,38,10
167,1,10,13,22,31,44,15
166,1,10,28,42,43,45,39
165,1,11,14,15,19,38,10
164,1,10,13,22,31,44,15
163,1,7,11,16,41,45,4
162,1,10,13,22,31,44,15
161,1,10,28,42,43,45,39
160,1,11,14,15,19,38,10
159,1,10,13,22,31,44,15
158,1,10,28,42,43,45,39
157,1,11,14,15,19,38,10
156,1,10,13,22,31,44,15
155,1,7,11,16,41,45,4
154,1,10,13,22,31,44,15
153,1,10,28,42,43,45,39
152,1,11,14,15,19,38,10
151,1,10,13,22,31,44,15
150,1,10,28,42,43,45,39
149,1,11,14,15,19,38,10
148,1,10,13,22,31,44,15
147,1,7,11,16,41,45,4
146,1,10,13,22,31,44,15
145,1,10,28,42,43,45,39
144,1,11,14,15,19,38,10
143,1,10,13,22,31,44,15
142,1,10,28,42,43,45,39
141,1,11,14,15,19,38,10
140,1,10,13,22,31,44,15
139,1,7,11,16,41,45,4
138,1,10,13,22,31,44,15
137,1,10,28,42,43,45,39
136,1,11,14,15,19,38,10
135,1,10,13,22,31,44,15
134,1,10,28,42,43,45,39
133,1,11,14,15,19,38,10
132,1,10,13,22,31,44,15
131,1,7,11,16,41,45,4
130,1,10,13,22,31,44,15
129,1,10,28,42,43,45,39
128,1,11,14,15,19,38,10
127,1,10,13,22,31,44,15
126,1,10,28,42,43,45,39
125,1,11,14,15,19,38,10
124,1,10,13,22,31,44,15
123,1,7,11,16,41,45,4
122,1,10,13,22,31,44,15
121,1,10,28,42,43,45,39
120,1,11,14,15,19,38,10
119,1,10,13,22,31,44,15
118,1,10,28,42,43,45,39
117,1,11,14,15,19,38,10
116,1,10,13,22,31,44,15
115,1,7,11,16,41,45,4
114,1,10,13,22,31,44,15
113,1,10,28,42,43,45,39
112,1,11,14,15,19,38,10
111,1,10,13,22,31,44,15
110,1,10,28,42,43,45,39
109,1,11,14,15,19,38,10
108,1,10,13,22,31,44,15
107,1,7,11,16,41,45,4
106,1,10,13,22,31,44,15
105,1,10,28,42,43,45,39
104,1,11,14,15,19,38,10
103,1,10,13,22,31,44,15
102,1,10,28,42,43,45,39
101,1,11,14,15,19,38,10
100,1,10,13,22,31,44,15
99,1,7,11,16,41,45,4
98,1,10,13,22,31,44,15
97,1,10,28,42,43,45,39
96,1,11,14,15,19,38,10
95,1,10,13,22,31,44,15
94,1,10,28,42,43,45,39
93,1,11,14,15,19,38,10
92,1,10,13,22,31,44,15
91,1,7,11,16,41,45,4
90,1,10,13,22,31,44,15
89,1,10,28,42,43,45,39
88,1,11,14,15,19,38,10
87,1,10,13,22,31,44,15
86,1,10,28,42,43,45,39
85,1,11,14,15,19,38,10
84,1,10,13,22,31,44,15
83,1,7,11,16,41,45,4
82,1,10,13,22,31,44,15
81,1,10,28,42,43,45,39
80,1,11,14,15,19,38,10
79,1,10,13,22,31,44,15
78,1,10,28,42,43,45,39
77,1,11,14,15,19,38,10
76,1,10,13,22,31,44,15
75,1,7,11,16,41,45,4
74,1,10,13,22,31,44,15
73,1,10,28,42,43,45,39
72,1,11,14,15,19,38,10
71,1,10,13,22,31,44,15
70,1,10,28,42,43,45,39
69,1,11,14,15,19,38,10
68,1,10,13,22,31,44,15
67,1,7,11,16,41,45,4
66,1,10,13,22,31,44,15
65,1,10,28,42,43,45,39
64,1,11,14,15,19,38,10
63,1,10,13,22,31,44,15
62,1,10,28,42,43,45,39
61,1,11,14,15,19,38,10
60,1,10,13,22,31,44,15
59,1,7,11,16,41,45,4
58,1,10,13,22,31,44,15
57,1,10,28,42,43,45,39
56,1,11,14,15,19,38,10
55,1,10,13,22,31,44,15
54,1,10,28,42,43,45,39
53,1,11,14,15,19,38,10
52,1,10,13,22,31,44,15
51,1,7,11,16,41,45,4
50,1,10,13,22,31,44,15
49,1,10,28,42,43,45,39
48,1,11,14,15,19,38,10
47,1,10,13,22,31,44,15
46,1,10,28,42,43,45,39
45,1,11,14,15,19,38,10
44,1,10,13,22,31,44,15
43,1,7,11,16,41,45,4
42,1,10,13,22,31,44,15
41,1,10,28,42,43,45,39
40,1,11,14,15,19,38,10
39,1,10,13,22,31,44,15
38,1,10,28,42,43,45,39
37,1,11,14,15,19,38,10
36,1,10,13,22,31,44,15
35,1,7,11,16,41,45,4
34,1,10,13,22,31,44,15
33,1,10,28,42,43,45,39
32,1,11,14,15,19,38,10
31,1,10,13,22,31,44,15
30,1,10,28,42,43,45,39
29,1,11,14,15,19,38,10
28,1,10,13,22,31,44,15
27,1,7,11,16,41,45,4
26,1,10,13,22,31,44,15
25,1,10,28,42,43,45,39
24,1,11,14,15,19,38,10
23,1,10,13,22,31,44,15
22,1,10,28,42,43,45,39
21,1,11,14,15,19,38,10
20,1,10,13,22,31,44,15
19,1,7,11,16,41,45,4
18,1,10,13,22,31,44,15
17,1,10,28,42,43,45,39
16,1,11,14,15,19,38,10
15,1,10,13,22,31,44,15
14,1,10,28,42,43,45,39
13,1,11,14,15,19,38,10
12,1,10,13,22,31,44,15
11,1,7,11,16,41,45,4
10,9,25,30,33,41,44,6
9,2,4,16,17,36,39,14
8,8,19,25,34,37,39,9
7,2,9,16,25,26,40,42
6,14,15,26,27,40,42,34
5,16,24,29,40,41,44,2
4,14,27,30,31,40,42,2
3,11,16,19,21,27,3
2,9,13,21,25,32,42,2
1,10,23,29,33,37,40,16
